Date,Tileflowmm,Surfaceflowmm,TilePg/ha,SurPg/ha,TileNo3kg/ha,SurNo3kg/ha,VWC_10cm,VWC_20cm,VWC_50cm,TMP_10cm,TMP_20cm,TMP_50cm
9/12/2022,0,0,0,0,0,0,0.268973684,0.422763158,0.460157895,18.50146199,19.11988304,19.02046784
9/13/2022,0,0,0,0,0,0,0.294432432,0.421216216,0.464756757,16.98198198,17.7972973,18.75675676
9/14/2022,0,0,0,0,0,0,0.305128205,0.420205128,0.464205128,18.05270655,17.95156695,18.32478632
9/15/2022,0,0,0,0,0,0,0.293162162,0.417594595,0.462540541,17.46396396,17.75675676,18.27177177
9/16/2022,0,0,0,0,0,0,0.278282051,0.415025641,0.459763158,17.63817664,17.74358974,18.14766082
9/17/2022,0,0,0,0,0,0,0.261157895,0.407736842,0.458605263,18.08040936,17.90643275,18.0628655
9/18/2022,0,0,0,0,0,0,0.240675676,0.405027778,0.455027778,18.92642643,18.45987654,18.08796296
9/19/2022,0,0,0,0,0,0,0.230078947,0.401184211,0.454710526,19.6505848,19.07017544,18.26608187
9/20/2022,0,0,0,0,0,0,0.221263158,0.396526316,0.453,18.0497076,18.39766082,18.37134503
9/21/2022,0,0,0,0,0,0,0.343,0.421473684,0.451684211,19.12719298,18.63304094,18.23538012
9/22/2022,0,0,0,0,0,0,0.330897436,0.428487179,0.452894737,17.88461538,18.59401709,18.38888889
9/23/2022,0,0,0,0,0,0,0.308027027,0.418972973,0.44727027,14.54054054,16.16216216,18.02402402
9/24/2022,0,0,0,0,0,0,0.292789474,0.415210526,0.44627027,15.05116959,15.76315789,17.29279279
9/25/2022,0,0,0,0,0,0,0.280923077,0.413974359,0.443461538,15.87179487,16.12393162,17
9/26/2022,0,0,0,0,0,0,0.270162162,0.408722222,0.441555556,14.71321321,15.68981481,16.86574074
9/27/2022,0,0,0,0,0,0,0.258815789,0.402131579,0.439684211,13.13596491,14.57163743,16.47368421
9/28/2022,0,0,0,0,0,0,0.248702703,0.398297297,0.437888889,12.73573574,13.83783784,15.94907407
9/29/2022,0,0,0,0,0,0,0.236923077,0.393230769,0.435282051,12.09401709,13.37179487,15.502849
9/30/2022,0,0,0,0,0,0,0.218684211,0.387868421,0.434394737,11.50877193,12.81140351,15.08040936
10/1/2022,0,0,0,0,0,0,0.207243243,0.384945946,0.43075,11.96546547,12.7972973,14.69135802
10/2/2022,0,0,0,0,0,0,0.199868421,0.383578947,0.429052632,12.83187135,13.27046784,14.5994152
10/3/2022,0,0,0,0,0,0,0.181615385,0.376289474,0.426105263,11.0042735,12.38596491,14.42690058
10/4/2022,0,0,0,0,0,0,0.166,0.370210526,0.423368421,10.02777778,11.48245614,13.96345029
10/5/2022,0,0,0,0,0,0,0.156078947,0.363868421,0.420054054,10.60087719,11.41520468,13.53753754
10/6/2022,0,0,0,0,0,0,0.149810811,0.360351351,0.416459459,11.69219219,11.95345345,13.38888889
10/7/2022,0,0,0,0,0,0,0.142605263,0.355216216,0.411189189,11.90204678,12.55105105,13.48498498
10/8/2022,0,0,0,0,0,0,0.1339,0.35105,0.41305,9.783333333,11.68333333,13.68611111
10/9/2022,0,0,0,0,0,0,0.122916667,0.336333333,0.400636364,10.72685185,10.98611111,13.00505051
10/10/2022,0,0,0,0,0,0,0.1220625,0.3379375,0.3970625,11.92708333,11.45486111,12.48958333
10/11/2022,0,0,0,0,0,0,0.117571429,0.335222222,0.395055556,11.82698413,11.88888889,12.6882716
10/12/2022,0,0,0,0,0,0,0.121,0.3392,0.3938,14.02222222,13.38888889,13.11111111
10/13/2022,0,0,0,0,0,0,0.112735294,0.332411765,0.389058824,12.28104575,12.88235294,13.19934641
10/14/2022,0,0,0,0,0,0,,,,,,
10/15/2022,0,0,0,0,0,0,,,,,,
10/16/2022,0,0,0,0,0,0,0.102785714,0.317785714,0.376,12.00396825,11.61507937,12.76587302
10/17/2022,0,0,0,0,0,0,,,,,,
10/18/2022,0,0,0,0,0,0,,,,,,
10/19/2022,0,0,0,0,0,0,,,,,,
10/20/2022,0,0,0,0,0,0,0.0988,0.3152,0.3642,7.255555556,8.3,11.17777778
10/21/2022,0,0,0,0,0,0,0.09275,0.311,0.358333333,7.583333333,7.972222222,10.45061728
10/22/2022,0,0,0,0,0,0,0.099428571,0.317428571,0.356714286,12.44444444,10.78571429,10.6984127
10/23/2022,0,0,0,0,0,0,0.100904762,0.31847619,0.353666667,12.71164021,11.67989418,11.17460317
10/24/2022,0,0,0,0,0,0,0.097454545,0.318772727,0.353954545,13.14141414,12.4040404,12.11616162
10/25/2022,0,0,0,0,0,0,0.096956522,0.318826087,0.353608696,14.10628019,13.0531401,12.45410628
10/26/2022,0,0,0,0,0,0,0.0916,0.316171429,0.351142857,12.87301587,12.83015873,12.35238095
10/27/2022,0,0,0,0,0,0,,,,,,
10/28/2022,0,0,0,0,0,0,,,,,,
10/29/2022,0,0,0,0,0,0,0.098333333,0.308466667,0.344133333,9.214814815,9.151851852,11.12962963
10/30/2022,0,0,0,0,0,0,0.090717949,0.306128205,0.342846154,8.413105413,8.972934473,11.01994302
10/31/2022,0,0,0,0,0,0,0.109,0.3225,0.343,14.77777778,14.16666667,13.44444444
11/1/2022,0,0,0,0,0,0,0.113684211,0.315447368,0.342945946,12.64181287,12.1754386,11.63813814
11/2/2022,0,0,0,0,0,0,,0.326,0.35,,17.66666667,17.33333333
11/3/2022,0,0,0,0,0,0,0.114888889,0.312,0.342444444,11.80864198,10.71296296,11.67592593
11/4/2022,0,0,0,0,0,0,0.113972973,0.315405405,0.342918919,11.68618619,11.27627628,11.52852853
11/5/2022,0,0,0,0,0,0,0.110710526,0.317052632,0.340578947,13.35087719,12.44736842,11.76023392
11/6/2022,0,0,0,0,0,0,0.114166667,0.321833333,0.3435,15.5462963,15.01851852,13.75925926
11/7/2022,0,0,0,0,0,0,,,,,,
11/8/2022,0,0,0,0,0,0,,,,,,
11/9/2022,0,0,0,0,0,0,0.0865,0.301333333,0.3385,10.38888889,9.574074074,11.08333333
11/10/2022,0,0,0,0,0,0,,,,,,
11/11/2022,0,0,0,0,0,0,,,,,,
11/12/2022,0,0,0,0,0,0,,,,,,
11/13/2022,0,0,0,0,0,0,,,,,,
11/14/2022,0,0,0,0,0,0,,,,,,
11/15/2022,0,0,0,0,0,0,,,,,,
11/16/2022,0,0,0,0,0,0,,,,,,
11/17/2022,0,0,0,0,0,0,,,,,,
11/18/2022,0,0,0,0,0,0,,,,,,
11/19/2022,0,0,0,0,0,0,,,,,,
11/20/2022,0,0,0,0,0,0,,,,,,
11/21/2022,0,0,0,0,0,0,,,,,,
11/22/2022,0,0,0,0,0,0,,,,,,
11/23/2022,0,0,0,0,0,0,,,,,,
11/24/2022,0,0,0,0,0,0,,,,,,
11/25/2022,0,0,0,0,0,0,,,,,,
11/26/2022,0,0,0,0,0,0,,,,,,
11/27/2022,0,0,0,0,0,0,,,,,,
11/28/2022,0,0,0,0,0,0,,,,,,
11/29/2022,0,0,0,0,0,0,,,,,,
11/30/2022,0,0,0,0,0,0,,,,,,
12/1/2022,0,0,0,0,0,0,,,,,,
12/2/2022,0,0,0,0,0,0,,,,,,
12/3/2022,0,0,0,0,0,0,,,,,,
12/4/2022,0,0,0,0,0,0,,,,,,
12/5/2022,0,0,0,0,0,0,,,,,,
12/6/2022,0,0,0,0,0,0,,,,,,
12/7/2022,0,0,0,0,0,0,,,,,,
12/8/2022,0,0,0,0,0,0,,,,,,
12/9/2022,0,0,0,0,0,0,,,,,,
12/10/2022,0,0,0,0,0,0,,,,,,
12/11/2022,0,0,0,0,0,0,,,,,,
12/12/2022,0,0,0,0,0,0,,,,,,
12/13/2022,0,0,0,0,0,0,,,,,,
12/14/2022,0,0,0,0,0,0,,,,,,
12/15/2022,0,0,0,0,0,0,,,,,,
12/16/2022,0,0,0,0,0,0,,,,,,
12/17/2022,0,0,0,0,0,0,,,,,,
12/18/2022,0,0,0,0,0,0,,,,,,
12/19/2022,0,0,0,0,0,0,,,,,,
12/20/2022,0,0,0,0,0,0,,,,,,
12/21/2022,0,0,0,0,0,0,,,,,,
12/22/2022,0,0,0,0,0,0,,,,,,
12/23/2022,0,0,0,0,0,0,,,,,,
12/24/2022,0,0,0,0,0,0,,,,,,
12/25/2022,0,0,0,0,0,0,,,,,,
12/26/2022,0,0,0,0,0,0,,,,,,
12/27/2022,0,0,0,0,0,0,,,,,,
12/28/2022,0,0,0,0,0,0,,,,,,
12/29/2022,0,0,0,0,0,0,,,,,,
12/30/2022,0,0,0,0,0,0,,,,,,
12/31/2022,0,0,0,0,0,0,,,,,,
1/1/2023,0,,0,0,0,0,,,,,,
1/2/2023,0,,0,0,0,0,0.311,0.428714286,0.401142857,6.531746032,5.746031746,5.071428571
1/3/2023,2.380569445,,0.68300223,0,0.377814977,0,0.345,0.441416667,0.4593125,8.305555556,6.643518519,5.290509259
1/4/2023,0.80968732,,0.288480476,0,0.128948557,0,0.314833333,0.433622222,0.472755556,9.233796296,8.09382716,6.1
1/5/2023,0.381723432,,0.294041005,0,0.059778066,0,0.309,,,11.22222222,,
1/6/2023,0.14656458,,0.168305979,0,0.022596525,0,,,,,,
1/7/2023,0.0519633,,0.08098276,0,0.007874661,0,0.2908,0.423142857,,6.888888889,8.698412698,
1/8/2023,0.044718452,,0.089353412,0,0.006650587,0,0.286666667,0.423777778,,6.679012346,8.148148148,
1/9/2023,0.029752662,,0.070803759,0,0.004351995,0,0.284,0.413,,6.833333333,8.055555556,
1/10/2023,0.025060944,,0.069602543,0,0.003601787,0,0.277777778,0.405694444,0.453277778,1.674382716,2.385802469,4.533950617
1/11/2023,0.018275012,,0.058362826,0,0.002577689,0,,,,,,
1/12/2023,5.208615007,,20.75388158,0,0.666609001,0,,,,,,
1/13/2023,4.294766426,,17.42201608,0,0.502469121,0,0.305638889,0.422611111,0.477361111,2.424382716,3.461419753,4.583333333
1/14/2023,1.190909868,,4.279874155,0,0.136902449,0,,,,,,
1/15/2023,0.544287783,,1.705326673,0,0.061464285,0,,,,,,
1/16/2023,0.451249641,,1.2070904,0,0.050046765,0,,,,,,
1/17/2023,1.266206244,,2.77963873,0,0.137754119,0,0.324086957,0.426652174,0.479826087,3.169082126,2.405797101,3.618357488
1/18/2023,1.252538573,,2.26246266,0,0.134120195,0,0.299875,0.418875,0.473541667,2.861111111,3.037037037,3.905092593
1/19/2023,2.828604416,,9.047156686,0,0.28616964,0,,,,,,
1/20/2023,2.760375182,,5.890925374,0,0.301514238,0,,,,,,
1/21/2023,1.563744264,,0.372768884,0,0.191287356,0,,,,,,
1/22/2023,1.054530725,,0.155465808,0,0.130171122,0,0.285944444,0.411972222,0.473111111,1.226851852,2.211419753,4.037037037
1/23/2023,0.670071683,,0.137310622,0,0.079830383,0,,,,,,
1/24/2023,0.628477401,,0.187243268,0,0.072376287,0,,,,,,
1/25/2023,2.226109939,,1.243043033,0,0.253129063,0,,,,,,
1/26/2023,2.994216836,,1.709644394,0,0.328321732,0,,,,,,
1/27/2023,1.624049869,,1.409386698,0,0.168132157,0,0.29325,0.41775,0.482,0.722222222,1.555555556,3.5
1/28/2023,1.649172708,,2.652305627,0,0.17469576,0,0.298738095,0.416619048,0.477238095,0.752645503,1.399470899,3.25
1/29/2023,4.161248346,,9.31317926,0,0.41961344,0,,,,,,
1/30/2023,1.798233427,,0.714905194,0,0.21067232,0,,,,,,
1/31/2023,0.920419803,,0.226549929,0,0.108645132,0,,,,,,
2/1/2023,0.586587003,,0.172687883,0,0.068414412,0,,,,,,
2/2/2023,0.49173905,,0.32778829,0,0.054696407,0,,,,,,
2/3/2023,0.274502066,,0.081198409,0,0.031034072,0,,,,,,
2/4/2023,0.334065972,,0.048229367,0,0.037562139,0,0.127117647,0.4,0.468823529,-0.37254902,0.679738562,2.761437908
2/5/2023,0.265703762,,0.035447622,0,0.029492229,0,,,,,,
2/6/2023,0.116943201,,0.015979325,0,0.012883399,0,,,,,,
2/7/2023,0.147968431,,0.044337345,0,0.016808868,0,,,,,,
2/8/2023,0.084823043,,0.040436336,0,0.009512471,0,,,,,,
2/9/2023,4.75792861,,2.191108289,0,0.56177477,0,0.350857143,0.438142857,0.489047619,4.965608466,2.896825397,2.306878307
2/10/2023,2.044384935,,0.633955413,0,0.25250853,0,,,,,,
2/11/2023,1.196057111,,0.383912208,0,0.143990404,0,,,,,,
2/12/2023,0.956381316,,0.273848263,0,0.10677199,0,0.28525,0.4178125,0.4751875,1.847222222,2,3.142361111
2/13/2023,0.854491919,,0.153845165,0,0.098905738,0,0.282071429,0.418214286,0.475785714,3.023809524,2.337301587,3.007936508
2/14/2023,0.801558893,,0.118971496,0,0.09056923,0,,,,,,
2/15/2023,0.76428414,,0.115015048,0.039949104,0.08615964,0.000139228,0.28816129,0.421612903,0.474677419,6.188172043,4.456989247,3.458781362
2/16/2023,0.672034157,,0.094140829,0,0.073140758,0,0.304541667,0.4296875,0.477583333,4.928240741,4.696759259,4.133101852
2/17/2023,0.696536856,,0.09928461,0,0.073528312,0,0.3120625,0.4359375,0.4858125,3.413194444,4.179398148,4.462962963
2/18/2023,0.631636899,,0.097204994,0,0.064669348,0,0.291895833,0.425104167,0.483604167,1.774305556,2.71875,4.266203704
2/19/2023,0.705275846,,0.117236488,0,0.071469186,0,0.2906875,0.421416667,0.48075,2.826388889,2.809027778,3.917824074
2/20/2023,0.591320975,,0.107119799,0,0.062062402,0,0.2895,0.423770833,0.480541667,3.990740741,3.689814815,3.961805556
2/21/2023,0.48739019,,0.095387068,0,0.05294766,0,0.285645833,0.421041667,0.47975,3.474537037,3.72337963,4.171296296
2/22/2023,5.706630129,,1.225438351,0,0.647390208,0,0.457541667,0.445958333,0.489979167,2.94212963,3.392361111,4.204861111
2/23/2023,6.173154145,,1.39353081,0,0.717481538,0,0.472108696,0.452608696,0.497586957,4.602657005,3.79468599,4.126811594
2/24/2023,2.213796977,,0.527363872,0,0.262222137,0,0.323416667,0.4375625,0.492104167,3.724537037,4.31712963,4.466435185
2/25/2023,1.567524427,,0.378013938,0,0.181502621,0,0.302791667,0.427958333,0.485791667,3.19212963,3.587962963,4.472222222
2/26/2023,1.152380978,,0.398533814,0,0.130430671,0,0.297729167,0.424770833,0.482729167,3.483796296,3.681712963,4.386574074
2/27/2023,4.273125203,,13.1837856,0.129231465,0.311987101,0.00045039,0.397729167,0.442833333,0.486395833,3.97337963,3.825231481,4.37962963
2/28/2023,4.3788638,,4.18744765,0,0.399165591,0,0.413541667,0.461104167,0.494895833,5.104166667,4.898148148,4.616898148
3/1/2023,2.208195527,,0.642305838,0,0.231048808,0,0.3212,0.434622222,0.491311111,5.055555556,4.598765432,4.688888889
3/2/2023,1.095233868,,0.465860384,0,0.108031762,0,,,,,,
3/3/2023,4.537292078,,13.08574182,6.041960445,0.251518323,0.021874293,0.505833333,0.470666667,0.496833333,4.388888889,4.722222222,5.365740741
3/4/2023,5.816553478,,12.09521059,0.889412104,0.388893928,0.00368737,0.441645833,0.470104167,0.498083333,4.482638889,4.597222222,5.231481481
3/5/2023,1.851237467,,0.75612962,0,0.175465538,0,0.339288889,0.440844444,0.497288889,5.271604938,4.987654321,5.208641975
3/6/2023,1.193004341,,0.160276141,0,0.120580901,0,0.322465116,0.432139535,0.489581395,5.417312661,5.245478036,5.338501292
3/7/2023,0.562413377,,0.072066845,0,0.059069096,0,0.315390244,0.431146341,0.487317073,5.039295393,5.487804878,5.575880759
3/8/2023,0.366553267,,0.045827573,0,0.03990115,0,0.3104375,0.427625,0.485208333,3.549768519,4.436342593,5.498842593
3/9/2023,0.305746561,,0.039086848,0,0.03284442,0,0.3084375,0.423708333,0.483,3.626157407,4.158564815,5.239583333
3/10/2023,0.40406061,,0.052564915,0,0.043147787,0,0.328854167,0.428520833,0.4808125,3.28587963,4.075231481,5.087962963
3/11/2023,0.525666382,,0.068669856,0,0.056879661,0,0.336708333,0.434875,0.486833333,3.011574074,3.622685185,4.905092593
3/12/2023,0.509285239,,0.066571118,0,0.05579526,0,0.322354167,0.4306875,0.4835,2.474537037,3.326388889,4.719907407
3/13/2023,0.369420272,,0.047940587,0,0.040859243,0,0.318478261,0.428086957,0.484913043,2.417874396,3.126811594,4.538647343
3/14/2023,0.223748335,,0.028738464,0,0.024812554,0,0.313083333,0.4260625,0.483125,1.743055556,2.770833333,4.387731481
3/15/2023,0.229585146,,0.029025886,0,0.025090903,0,0.312395833,0.4228125,0.481458333,1.99537037,2.487268519,4.126157407
3/16/2023,0.298524923,,0.037377741,0,0.032391708,0,0.311041667,0.4205,0.478666667,3.017361111,2.997685185,3.97337963
3/17/2023,0.273164917,,0.034307221,0,0.029883141,0,0.31174359,0.422487179,0.478435897,4.813390313,4.270655271,4.047008547
3/18/2023,0.151724708,,0.019872738,0,0.016722005,0,,,,,,
3/19/2023,0.094324203,,0.014218172,0,0.01038378,0,,,,,,
3/20/2023,0.098202125,,0.016761303,0,0.010795093,0,0.304333333,0.412222222,0.476666667,2.444444444,2.222222222,3.530864198
3/21/2023,0.080387306,,0.015288927,0,0.008824273,0,,,,,,
3/22/2023,1.632387437,,3.170955695,0.001165002,0.151526817,6.62E-06,,,,,,
3/23/2023,8.79947025,,19.80735134,0.5280654,0.623026148,0.003046728,,,,,,
3/24/2023,4.089511221,,7.192477827,0,0.321508003,0,,,,,,
3/25/2023,7.236957252,,12.78139231,0.720406233,0.411156616,0.004302018,0.474388889,0.473444444,0.497111111,6.614197531,5.617283951,5.160493827
3/26/2023,1.983784046,,1.042541787,0,0.181948124,0,,,,,,
3/27/2023,1.09212424,,0.333266611,0,0.112797943,0,0.34,0.443,0.505,6.722222222,6.722222222,5.833333333
3/28/2023,0.614820365,,0.135925601,0,0.067146405,0,0.327,0.432296296,0.488296296,6.341563786,5.913580247,5.948559671
3/29/2023,0.488357306,,0.111681755,0,0.053920384,0,0.316952381,0.426547619,0.484952381,4.973544974,5.383597884,5.776455026
3/30/2023,0.364771297,,0.103682686,0,0.039647008,0,,,,,,
3/31/2023,0.453117108,,0.205442331,0,0.048446906,0,0.331571429,0.431714286,0.484,8.484126984,6.674603175,5.777777778
4/1/2023,0.859805732,,0.433715833,0,0.092251748,0,0.375883721,0.447837209,0.493953488,8.272609819,7.284237726,5.937984496
4/2/2023,0.533754033,,0.112778546,0,0.058755878,0,,,,,,
4/3/2023,0.459889348,,0.075575728,0,0.050883479,0,0.335263158,0.435526316,0.492368421,8.450292398,6.769005848,6.15497076
4/4/2023,0.309994501,,0.082052251,0,0.031957337,0,0.3330625,0.432375,0.490083333,9.475694444,7.831018519,6.478009259
4/5/2023,3.04090847,,8.858662037,0,0.21075593,0,0.395125,0.4500625,0.4954375,12.93865741,10.5162037,7.344907407
4/6/2023,2.361348765,,4.675147816,0,0.192180683,0,0.498333333,0.495555556,0.507222222,12.45061728,11.66666667,8.259259259
4/7/2023,0.885702928,,0.223235699,0,0.094960797,0,,,,,,
4/8/2023,0.588911883,,0.165291117,0,0.064436841,0,0.336909091,0.435818182,0.496090909,8.919191919,8.257575758,7.944444444
4/9/2023,0.388256641,,0.114327611,0,0.042565422,0,0.3305,0.43175,0.492625,7.943287037,7.679398148,7.759259259
4/10/2023,0.288408957,,0.059489414,0,0.030843904,0,0.3275625,0.427958333,0.491020833,8.62037037,8.240740741,7.74537037
4/11/2023,0.25215129,,0.039136343,0,0.026697418,0,0.33,0.432,0.492,9.155555556,9.288888889,7.944444444
4/12/2023,0.228421112,,0.037763415,0,0.023978628,0,0.324703704,0.432925926,0.489740741,13.06790123,10.66255144,8.557613169
4/13/2023,0.187849016,,0.02638115,0,0.018560096,0,0.313375,0.4293125,0.4875625,12.78356481,11.40856481,9.025462963
4/14/2023,0.165533816,,0.022655384,0,0.016559778,0,0.299333333,0.427979167,0.4879375,12.91203704,11.68171296,9.601851852
4/15/2023,0.142470302,,0.021154592,0,0.013261733,0,0.2955,0.43425,0.49,13.375,12.68055556,9.944444444
4/16/2023,0.166087209,,0.031643174,0,0.011233581,0,,,,,,
4/17/2023,0.133034648,,0.02209783,0,0.01066765,0,,,,,,
4/18/2023,0.051708427,,0.00657505,0,0.005260665,0,,,,,,
4/19/2023,0.030993608,,0.004170607,0,0.003069798,0,,,,,,
4/20/2023,0.041650987,,0.005674619,0,0.004040237,0,0.22845,0.414,0.48165,13.74722222,10.975,9.338888889
4/21/2023,0.045704628,,0.005951314,0,0.004394412,0,0.22008,0.4128,0.48068,12.61555556,11.55777778,9.533333333
4/22/2023,0.056951485,,0.007181915,0,0.005484407,0,,,,,,
4/23/2023,0.019960317,,0.002515,0,0.001972028,0,,,,,,
4/24/2023,0.012932754,,0.001635262,0,0.001307008,0,,,,,,
4/25/2023,0.015471645,,0.001976734,0,0.001582582,0,,,,,,
4/26/2023,0.011222115,,0.001442827,0,0.001137829,0,,,,,,
4/27/2023,0.024478807,,0.004675249,0,0.002567362,0,,,,,,
4/28/2023,0.06298428,,0.012237159,0,0.006450165,0,,,,,,
4/29/2023,0.055624953,,0.007369689,0,0.005408894,0,,,,,,
4/30/2023,0.201003031,,0.02697954,0,0.021045612,0,,,,,,
5/1/2023,0.272444396,,0.038108966,0,0.032018459,0,,,,,,
5/2/2023,1.507872088,,0.223486531,0,0.204669884,0,,,,,,
5/3/2023,0.896361047,,0.13872423,0,0.129440866,0,,,,,,
5/4/2023,0.500537513,,0.079023842,0,0.066573634,0,0.388,0.4411,0.4952,11.77222222,10,8.6
5/5/2023,0.32511199,,0.051635593,0,0.040062204,0,0.380770833,0.435479167,0.492958333,10.84837963,9.748842593,8.841435185
5/6/2023,0.246416185,,0.038272896,0,0.029115402,0,0.378666667,0.432083333,0.490958333,11.97685185,10.86226852,9.340277778
5/7/2023,0.317413017,,0.048159774,0,0.036381878,0,0.407270833,0.439479167,0.489208333,13.61226852,11.83217593,9.783564815
5/8/2023,0.248013415,,0.036794255,0,0.028166503,0,0.407093023,0.444348837,0.48855814,14.57881137,13.17183463,10.44315245
5/9/2023,0.278211233,,0.040538556,0,0.031504142,0,,,,,,
5/10/2023,0.253631194,,0.028317553,0,0.028602872,0,0.4045,0.446928571,0.496714286,17.67063492,14.36904762,11.57142857
5/11/2023,0.219908147,,0.005570242,0,0.023980465,0,0.3913125,0.440541667,0.491229167,15.49305556,14.00925926,11.6875
5/12/2023,0.189864401,,0.005902684,0,0.020305905,0,0.379270833,0.433583333,0.4886875,15.5462963,14.32523148,12.04166667
5/13/2023,0.154759785,,0.005840422,0,0.01631771,0,0.3766,0.441,0.4914,16.63333333,15.08888889,12.27777778
5/14/2023,0.102552784,,0.003897006,0,0.010776416,0,,,,,,
5/15/2023,0.125497505,,0.004746613,0,0.013115411,0,0.309916667,0.423666667,0.48875,18.46296296,16.08333333,13.23611111
5/16/2023,0.180725917,,0.006751479,0,0.018716734,0,0.29375,0.414416667,0.484333333,15.56365741,14.9537037,13.2025463
5/17/2023,0.088507728,,0.003264921,0,0.009103567,0,0.28,0.411,0.486,16.33333333,16.16666667,14
5/18/2023,0.071924241,,0.002614021,0,0.007388649,0,,,,,,
5/19/2023,0.085247331,,0.003110731,0,0.009101357,0,,,,,,
5/20/2023,0.751637241,,0.028495063,0,0.0894398,0,,,,,,
5/21/2023,0.350668606,,0.013384133,0,0.044581334,0,,,,,,
5/22/2023,0.191888164,,0.006756832,0,0.023908143,0,0.339294118,0.425,0.485823529,19.43464052,16.12418301,13.49673203
5/23/2023,0.159001239,,0.005282961,0,0.019308014,0,0.316604167,0.417625,0.482229167,17.30208333,15.90972222,13.66087963
5/24/2023,0.131572461,,0.004423948,0,0.015543244,0,0.2889375,0.410395833,0.480895833,17.76157407,16.39814815,13.95717593
5/25/2023,0.091212946,,0.003042738,0,0.010544411,0,,,,,,
5/26/2023,0.080357628,,0.002525085,0,0.009278446,0,,,,,,
5/27/2023,0.080540918,,0.003338079,0,0.009207141,0,,,,,,
5/28/2023,0.101550078,,0.007626067,0,0.011276727,0,,,,,,
5/29/2023,0.093669947,,0.008422759,0,0.010119507,0,0.189666667,0.354866667,0.447733333,21.13333333,17.52222222,14.10740741
5/30/2023,0.074702077,,0.004766662,0,0.007876628,0,0.180375,0.351041667,0.443416667,19.4212963,17.35300926,14.52662037
5/31/2023,0.067356039,,0.003093949,0,0.006950673,0,0.174083333,0.3460625,0.434354167,20.43518519,18.24537037,15.0474537
6/1/2023,0.066998281,,0.00310328,0,0.006799755,0,0.1673125,0.339895833,0.422395833,20.90162037,18.74421296,15.53356481
6/2/2023,0.073012468,,0.003430191,0,0.007307171,0,0.161,0.334958333,0.409020833,20.90277778,18.9849537,15.90509259
6/3/2023,0.073782975,,0.0034678,0,0.007317936,0,0.1525625,0.33075,0.3993125,21.29398148,19.44097222,16.23726852
6/4/2023,0.062039076,,0.002612301,0,0.006097099,0,0.147395833,0.328729167,0.388604167,20.82175926,19.38425926,16.53472222
6/5/2023,0.058476893,,0.001575674,0,0.005699263,0,0.144625,0.331125,0.38675,18.63194444,19.44444444,16.66666667
6/6/2023,0.069950679,,0.001492126,0,0.006855355,0,,,,,,
6/7/2023,0.065144864,,0.002409002,0,0.006611259,0,,,,,,
6/8/2023,0.06598603,,0.002913702,0,0.006826636,0,,,,,,
6/9/2023,0.051321372,,0.001908819,0,0.005287282,0,,,,,,
6/10/2023,0.05910074,,0.002194806,0,0.00684429,0,,,,,,
6/11/2023,0.392372174,,0.02153109,0,0.063638238,0,,,,,,
6/12/2023,0.939323775,,0.17960431,0,0.219744339,0,,,,,,
6/13/2023,1.158562922,,0.328065639,0,0.531410862,0,,,,,,
6/14/2023,4.433831018,,0.585306762,0,1.509418488,0,0.344444444,0.449444444,0.340555556,19.13580247,17.00925926,15.57407407
6/15/2023,1.212895067,,0.045079704,0,0.26092002,0,0.332125,0.438104167,0.341708333,17.93402778,16.85648148,15.66203704
6/16/2023,0.676198538,,0.023599572,0,0.131324608,0,0.316708333,0.429791667,0.341625,17.83796296,17.34837963,15.85648148
6/17/2023,0.481191345,,0.016525922,0,0.088068035,0,0.305770833,0.423770833,0.340875,17.85069444,16.93865741,15.89236111
6/18/2023,0.389363599,,0.013155087,0,0.067712301,0,0.285916667,0.413104167,0.343083333,18.89930556,17.65393519,15.97337963
6/19/2023,0.3007114,,0.010038717,0,0.050594418,0,0.26328,0.40404,0.34144,18.18222222,18.10222222,16.12
6/20/2023,0.143692516,,0.005210004,0,0.02380426,0,0.24875,0.392875,0.3441875,20.83333333,18.78645833,16.54166667
6/21/2023,0.092625947,,0.003664632,0,0.015087694,0,0.234083333,0.381229167,0.346291667,20.76736111,19.26157407,16.84375
6/22/2023,0.107418347,,0.00415661,0,0.017059396,0,0.216130435,0.37,0.346130435,19.62198068,19.17874396,17.18115942
6/23/2023,0.101026914,,0.003812843,0,0.015649241,0,0.2123125,0.3668125,0.346166667,19.57523148,18.8125,17.16666667
6/24/2023,0.075334663,,0.002767188,0,0.01136458,0,0.214166667,0.364958333,0.346229167,20.87847222,19.30787037,17.26736111
6/25/2023,0.094597183,,0.00483524,0,0.01461535,0,0.211291667,0.360625,0.348645833,21.23958333,19.93171296,17.50347222
6/26/2023,0.212268959,,0.017921103,0,0.036093298,0,0.2535,0.377145833,0.349458333,21.25347222,20.22222222,17.80787037
6/27/2023,0.236913873,,0.016898823,0,0.040235377,0,0.3054375,0.417229167,0.350458333,19.9837963,19.63541667,18.01388889
6/28/2023,0.078034191,,0.004990023,0,0.012908942,0,0.290854167,0.396145833,0.349916667,20.03703704,19.23148148,17.78935185
6/29/2023,0.077661558,,0.00420142,0,0.012398034,0,0.2769375,0.37975,0.349229167,20.84027778,19.59259259,17.80555556
6/30/2023,0.037480417,,0.002736286,0,0.006436052,0,0.258270833,0.369666667,0.3501875,22.26736111,20.56944444,18.05092593
